scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
狭窄,BIT*,16,20261919,0,Inf,30.0115883,NaN,30.0099504,0,NaN,NaN,4835,6000,NaN,NaN,NaN,NaN,NaN,0
狭窄,RRT#,16,20261919,1,257.483543598037,0.9690834,0.0278764,0.9685982,0,NaN,NaN,4574,6000,6.06749967702082,0.74905819467514,0.93145898508253,NaN,NaN,0
狭窄,APF-only,16,20261919,1,323.571846627543,0.0068635,0.0066944,0.0068635,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,16,20261919,1,248.081522405792,0.7636026,0.0069837,0.7561073,0,0.0069837,0.7563909,3443,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,17,20261920,1,261.885410701187,1.041641,0.0202544,1.0414575,0,NaN,NaN,4559,6000,7.03896951200181,0.204132552718363,0.915802677030126,NaN,NaN,0
狭窄,Informed-RRT*,17,20261920,1,265.407517234132,0.8081483,0.0283917,0.8079345,0,NaN,NaN,3542,6000,8.26638873263152,1.02511109844154,0.903649462135269,NaN,NaN,0
狭窄,PRM*,17,20261920,1,257.979244019517,3.3889329,0.0024597,3.3886559,0,NaN,NaN,6002,6000,6.54516695188357,4.12857995273629,0.929669210818898,NaN,NaN,0
狭窄,FMT*,17,20261920,1,284.170420895963,4.4090627,0.0216766,4.4087532,0,NaN,NaN,6002,6000,4.03041453994689,1.26331198994427,0.843984252263489,NaN,NaN,0
狭窄,BIT*,17,20261920,0,Inf,31.3344081,NaN,31.3330101,0,NaN,NaN,4834,6000,NaN,NaN,NaN,NaN,NaN,0
狭窄,RRT#,17,20261920,1,257.392955633799,1.2350762,0.0301141,1.2346095,0,NaN,NaN,4559,6000,4.75805024093038,0.449243640470152,0.93178680669296,NaN,NaN,0
狭窄,APF-only,17,20261920,1,323.571846627543,0.0117736,0.0115816,0.0117736,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,17,20261920,1,248.081522405792,0.8293865,0.006493,0.8225541,0,0.006493,0.8227365,3588,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,18,20261921,1,268.581574849717,1.1429431,0.074342,1.142741,0,NaN,NaN,4567,6000,7.47137660883362,0.389464532678056,0.89297026547513,NaN,NaN,0
狭窄,Informed-RRT*,18,20261921,1,263.493708695569,1.0219416,0.0697102,1.0216653,0,NaN,NaN,3791,6000,7.91155594722785,1.01463369384611,0.910212852453255,NaN,NaN,0
狭窄,PRM*,18,20261921,1,258.99584803555,3.4452067,0.0008657,3.4449231,0,NaN,NaN,6002,6000,4.44904500324909,0.488855224163145,0.926020096516608,NaN,NaN,0
狭窄,FMT*,18,20261921,1,295.642077671478,6.1555163,0.1361197,6.1552099,0,NaN,NaN,6002,6000,14.9998024740782,0.0611081643797355,0.811235538879513,NaN,NaN,0
狭窄,BIT*,18,20261921,0,Inf,28.3297092,NaN,28.3274047,0,NaN,NaN,4881,6000,NaN,NaN,NaN,NaN,NaN,0
狭窄,RRT#,18,20261921,1,255.843312794692,1.16459,0.0750074,1.1639662,0,NaN,NaN,4567,6000,7.02340066448505,0.0989492313836458,0.937430638993262,NaN,NaN,0
狭窄,APF-only,18,20261921,1,323.571846627543,0.0076736,0.007464,0.0076736,NaN,NaN,NaN,NaN,51,32.9121314779335,0.193026768384975,0.741212076065908,0,5,0
狭窄,AB-IRRT*,18,20261921,1,248.081522405792,0.9394115,0.0126876,0.9262651,0,0.0126876,0.9264818,3554,6000,0.601373307831819,0.172789824244003,0.966760272467921,0,5,0
狭窄,RRT*,19,20261922,1,260.937407845902,1.2142915,0.0274874,1.2141212,0,NaN,NaN,4538,6000,7.99595612357964,0.536066806271774,0.91912984870654,NaN,NaN,0
狭窄,Informed-RRT*,19,20261922,1,257.539413203992,1.0768988,0.0244143,1.0765895,0,NaN,NaN,3748,6000,4.88901008703676,2.74145696471474,0.931256917966617,NaN,NaN,0
