scenario,algorithm,run,seed,success,length,time,firstSolutionTime,tPlanner,tShortcut,tPre,tOpt,nodes,iterations,turnSum,minClear,straightness,escapes,sideFlips,fallback
一般,AB-IRRT*,11,20261914,1,210.757733822382,0.0196225,0.0017869,0.0176297,0,0.0017869,0.0177515,544,750,4.03054653465762,0.402694916247437,0.966259929295647,1,5,0
一般,RRT*,12,20261915,1,213.185579410456,0.0217793,0.0077294,0.0216979,0,NaN,NaN,555,750,4.07933809285619,0.305830090453021,0.955255761411681,NaN,NaN,0
一般,Informed-RRT*,12,20261915,1,212.099453972974,0.0256125,0.0050586,0.0254965,0,NaN,NaN,517,750,4.6152775321052,0.155840968211967,0.960147464630789,NaN,NaN,0
一般,PRM*,12,20261915,1,214.333952277366,0.0997836,0.0004754,0.0996828,0,NaN,NaN,752,750,3.82963127176034,1,0.950137627836908,NaN,NaN,0
一般,FMT*,12,20261915,1,229.073726452961,0.0237098,0.007163,0.0235942,0,NaN,NaN,752,750,2.68890508743755,0.426809594393092,0.889000917455906,NaN,NaN,0
一般,BIT*,12,20261915,1,210.45139094168,0.1609821,0.0309645,0.1608548,0,NaN,NaN,424,750,3.77206545925916,0.297417334859865,0.967666462409651,NaN,NaN,0
一般,RRT#,12,20261915,1,212.946197357046,0.0257506,0.0071412,0.0256362,0,NaN,NaN,555,750,4.0888697967072,0.283821103668011,0.956329605831243,NaN,NaN,0
一般,APF-only,12,20261915,1,229.358752665851,0.0018232,0.0017264,0.0018232,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,12,20261915,1,210.688979647516,0.0258007,0.0017208,0.0238574,0,0.0017208,0.0239921,533,750,2.87045176143424,0.347002638588121,0.966575249082452,1,5,0
一般,RRT*,13,20261916,1,213.842359070231,0.024771,0.0089207,0.0246992,0,NaN,NaN,541,750,4.49154340006138,0.10933882318486,0.952321859275989,NaN,NaN,0
一般,Informed-RRT*,13,20261916,1,216.312964968863,0.0258521,0.0064688,0.0257293,0,NaN,NaN,517,750,6.25873698984782,0.162863890309104,0.941444970767423,NaN,NaN,0
一般,PRM*,13,20261916,1,213.264395511522,0.0928265,0.0136881,0.0923372,0,NaN,NaN,752,750,2.95024807311645,0.537561350597777,0.954902727636612,NaN,NaN,0
一般,FMT*,13,20261916,1,221.281420222694,0.0408711,0.0157036,0.0407564,0,NaN,NaN,752,750,3.83871401846704,0.155641110156587,0.920306606748904,NaN,NaN,0
一般,BIT*,13,20261916,1,214.465654706491,0.2683706,0.0479504,0.2682014,0,NaN,NaN,460,750,1.09431368482364,0.444358235143682,0.949554152437265,NaN,NaN,0
一般,RRT#,13,20261916,1,216.274040298114,0.031664,0.0120795,0.0315513,0,NaN,NaN,541,750,5.8095777027997,0.106012777054094,0.94161441059231,NaN,NaN,0
一般,APF-only,13,20261916,1,229.358752665851,0.0023521,0.0022255,0.0023521,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,13,20261916,1,210.799690082497,0.0273271,0.0017735,0.0253184,0,0.0017735,0.0254609,532,750,2.01130177376824,0.0359540764348303,0.966067610924986,1,5,0
一般,RRT*,14,20261917,1,230.890101292753,0.0220085,0.0067646,0.0219339,0,NaN,NaN,552,750,5.90911878743381,0.216825763143781,0.882007291960582,NaN,NaN,0
一般,Informed-RRT*,14,20261917,1,223.370220723782,0.0225604,0.0068081,0.0224415,0,NaN,NaN,512,750,6.28348384946067,0.387556902211621,0.911700549526489,NaN,NaN,0
一般,PRM*,14,20261917,1,211.424999327867,0.091314,0.0006342,0.0912061,0,NaN,NaN,752,750,1.43987750073022,0.347482146573585,0.963210375448181,NaN,NaN,0
一般,FMT*,14,20261917,1,221.376155619694,0.0145916,0.0079412,0.0144758,0,NaN,NaN,752,750,3.38911755188646,0.167860168861498,0.919912772049279,NaN,NaN,0
一般,BIT*,14,20261917,1,212.760714965976,0.2333143,0.0673718,0.2332026,0,NaN,NaN,556,750,2.42676692890116,0.0940278136275303,0.957163323192877,NaN,NaN,0
一般,RRT#,14,20261917,1,230.235224342341,0.0311681,0.0098216,0.0310488,0,NaN,NaN,552,750,5.51281406290518,0.40203078593523,0.884516057712002,NaN,NaN,0
一般,APF-only,14,20261917,1,229.358752665851,0.0013772,0.0012812,0.0013772,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,14,20261917,1,209.608794812478,0.0261392,0.0014841,0.0244326,0,0.0014841,0.0245723,559,750,3.77567752987898,0.226145947078386,0.971556337432853,1,5,0
一般,RRT*,15,20261918,1,219.241890427528,0.0289973,0.0091061,0.0289158,0,NaN,NaN,590,750,5.18614060838482,0.0832141213376758,0.928867893743339,NaN,NaN,0
一般,Informed-RRT*,15,20261918,1,210.651005678381,0.0297344,0.0080963,0.0296147,0,NaN,NaN,572,750,3.91522613569007,0.460720969463065,0.966749493200381,NaN,NaN,0
一般,PRM*,15,20261918,1,210.87291156998,0.1006861,0.000848,0.1006014,0,NaN,NaN,752,750,2.09624409914283,0.334709003907594,0.965732162872629,NaN,NaN,0
一般,FMT*,15,20261918,1,220.352987848601,0.0314743,0.0217847,0.0313682,0,NaN,NaN,752,750,2.03927667704738,0.28885489852602,0.924184214473398,NaN,NaN,0
一般,BIT*,15,20261918,1,217.840357622801,0.1196796,0.0284808,0.1195346,0,NaN,NaN,381,750,4.03031158902988,0.106429220298136,0.934844007804778,NaN,NaN,0
一般,RRT#,15,20261918,1,222.525406805721,0.03635,0.0083972,0.0362143,0,NaN,NaN,590,750,5.45718789952057,0.1003339211343,0.915161805139503,NaN,NaN,0
一般,APF-only,15,20261918,1,229.358752665851,0.0015757,0.0014857,0.0015757,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,15,20261918,1,210.826867537785,0.0248612,0.0018644,0.0227791,0,0.0018644,0.0229111,531,750,3.20519303760314,0.0358454502570407,0.965943076231627,1,5,0
一般,RRT*,16,20261919,1,210.160674446209,0.0232055,0.011877,0.0231105,0,NaN,NaN,518,750,2.85817030783633,0.0841859093008761,0.969005041111292,NaN,NaN,0
一般,Informed-RRT*,16,20261919,1,213.527513183357,0.0239808,0.0115475,0.0238382,0,NaN,NaN,505,750,4.53122537314606,0.0851403697721498,0.953726055933847,NaN,NaN,0
一般,PRM*,16,20261919,1,211.549361368893,0.0974749,0.0132635,0.0973715,0,NaN,NaN,752,750,2.71151398968005,0.879435511430719,0.962644139712682,NaN,NaN,0
一般,FMT*,16,20261919,1,212.238877512866,0.0199161,0.0102571,0.0198178,0,NaN,NaN,752,750,1.71526856512325,0.294444355368917,0.959516726474304,NaN,NaN,0
一般,BIT*,16,20261919,1,209.689390306584,0.2683928,0.0289252,0.268253,0,NaN,NaN,467,750,1.49307697046122,0.0653088204501413,0.971182913374763,NaN,NaN,0
一般,RRT#,16,20261919,1,209.148585106028,0.0215731,0.00927,0.0214492,0,NaN,NaN,518,750,1.95574351959421,0.0842029355708789,0.973694146094684,NaN,NaN,0
一般,APF-only,16,20261919,1,229.358752665851,0.0016923,0.0015829,0.0016923,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,16,20261919,1,209.429322012783,0.0199355,0.0012549,0.0185086,0,0.0012549,0.0186082,531,750,2.81758717144927,0.0624861209091598,0.972388923501817,1,5,0
一般,RRT*,17,20261920,1,220.790262986529,0.0251115,0.0093145,0.0250114,0,NaN,NaN,512,750,5.4166159520249,0.1850291714604,0.9223538675442,NaN,NaN,0
一般,Informed-RRT*,17,20261920,1,220.648086248504,0.025373,0.0117957,0.0252355,0,NaN,NaN,488,750,4.12621735147992,0.310731924269298,0.922948195219646,NaN,NaN,0
一般,PRM*,17,20261920,1,211.37442737726,0.0950173,0.00705,0.09493,0,NaN,NaN,752,750,1.4984041810767,0.0493269242625249,0.963440826350567,NaN,NaN,0
一般,FMT*,17,20261920,1,217.195636288239,0.0286112,0.0065712,0.0284995,0,NaN,NaN,752,750,3.2890561816343,0.260051423021594,0.93761898932199,NaN,NaN,0
一般,BIT*,17,20261920,1,210.65299888907,0.2914706,0.0326172,0.2913344,0,NaN,NaN,473,750,1.33363928871664,0.0889500191920263,0.966740345761546,NaN,NaN,0
一般,RRT#,17,20261920,1,219.300395096455,0.0262257,0.0113635,0.0261026,0,NaN,NaN,512,750,4.69469566137618,0.186854520280763,0.928620091596986,NaN,NaN,0
一般,APF-only,17,20261920,1,229.358752665851,0.0015435,0.001448,0.0015435,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,17,20261920,1,210.039360167001,0.0244302,0.0012616,0.0229673,0,0.0012616,0.0230957,506,750,2.83891047648601,0.221570787630073,0.969564717869107,1,5,0
一般,RRT*,18,20261921,1,224.352975773243,0.018942,0.0057806,0.0188593,0,NaN,NaN,540,750,5.76688384847097,0.5649474910631,0.907706939388023,NaN,NaN,0
一般,Informed-RRT*,18,20261921,1,218.68049819395,0.0187716,0.0062345,0.0186618,0,NaN,NaN,483,750,5.52803914589842,0.10773355013705,0.931252464959673,NaN,NaN,0
一般,PRM*,18,20261921,1,212.709172143678,0.0903604,0.0034469,0.0902493,0,NaN,NaN,752,750,4.27114629008197,0.174687364645347,0.957395259120133,NaN,NaN,0
一般,FMT*,18,20261921,1,216.364265366975,0.0353663,0.0145041,0.0352643,0,NaN,NaN,752,750,3.51747033068435,0.224316953303724,0.941221752290383,NaN,NaN,0
一般,BIT*,18,20261921,1,209.234146173721,0.2858922,0.0327964,0.285778,0,NaN,NaN,466,750,1.07288166056964,0.183192886051328,0.973295978241734,NaN,NaN,0
一般,RRT#,18,20261921,1,218.98216307641,0.0286555,0.0087808,0.0285473,0,NaN,NaN,540,750,4.94856220618111,0.161113907490924,0.929969592594931,NaN,NaN,0
一般,APF-only,18,20261921,1,229.358752665851,0.0015022,0.0014127,0.0015022,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
一般,AB-IRRT*,18,20261921,1,209.759881898461,0.0252811,0.0015641,0.0234911,0,0.0015641,0.0236324,507,750,2.95265571440478,0.0357096477472005,0.97085653909886,1,5,0
一般,RRT*,19,20261922,1,222.555358377648,0.0204577,0.0094719,0.0203828,0,NaN,NaN,522,750,5.86303816620208,0.12863999036011,0.915038642368536,NaN,NaN,0
一般,Informed-RRT*,19,20261922,1,216.487547984777,0.0249407,0.0067552,0.024838,0,NaN,NaN,479,750,6.56114684823,0.00585974551409052,0.940685757113597,NaN,NaN,0
一般,PRM*,19,20261922,1,213.013891913308,0.0882265,0.0022727,0.0881386,0,NaN,NaN,752,750,3.33471018249979,0.133158410902084,0.956025689932964,NaN,NaN,0
一般,FMT*,19,20261922,1,217.69581294489,0.0287999,0.007989,0.0286713,0,NaN,NaN,752,750,3.44498363129874,0.0473908825928309,0.935464721286483,NaN,NaN,0
一般,BIT*,19,20261922,1,210.921999140214,0.225717,0.0292451,0.2255841,0,NaN,NaN,472,750,1.26873406860855,0.134407324984609,0.965507409430289,NaN,NaN,0
一般,RRT#,19,20261922,1,222.21064549621,0.0302659,0.0102133,0.0301453,0,NaN,NaN,522,750,6.1425135759702,0.120796750274582,0.916458131548871,NaN,NaN,0
一般,APF-only,19,20261922,1,229.358752665851,0.0015547,0.0014639,0.0015547,NaN,NaN,NaN,NaN,52,16.5135672987644,0.40276509044968,0.887896147911194,1,5,0
