dim,scenario,capTag,capSeconds,algorithm,run,seed,success,length,time,firstSolutionTime
3d,环廊,2,2.00319066,APF-only,24,20264927,1,235.942780406757,0.0029459,0.0028193
3d,环廊,2,2.00319066,AB-IRRT*,24,20264927,1,174.372230406905,2.004004,0.003997
3d,环廊,2,2.00319066,RRT*,25,20264928,1,182.935774785295,2.0037089,0.0197458
3d,环廊,2,2.00319066,Informed-RRT*,25,20264928,1,175.053552999192,2.0037951,0.0214254
3d,环廊,2,2.00319066,PRM*,25,20264928,1,186.988459999911,2.0439823,0.0029779
3d,环廊,2,2.00319066,FMT*,25,20264928,1,214.183620120793,2.0049524,0.0175758
3d,环廊,2,2.00319066,BIT*,25,20264928,1,189.036878449714,2.0043937,0.049275
3d,环廊,2,2.00319066,RRT#,25,20264928,1,179.446497316671,2.0040436,0.0296508
3d,环廊,2,2.00319066,APF-only,25,20264928,1,235.942780406757,0.0029063,0.0027893
3d,环廊,2,2.00319066,AB-IRRT*,25,20264928,1,174.264863782226,2.0036587,0.0034881
3d,环廊,2,2.00319066,RRT*,26,20264929,1,186.381309062096,2.0036183,0.0163081
3d,环廊,2,2.00319066,Informed-RRT*,26,20264929,1,174.458656679514,2.003597,0.0131463
3d,环廊,2,2.00319066,PRM*,26,20264929,1,186.393971639745,2.0472179,0.0017509
3d,环廊,2,2.00319066,FMT*,26,20264929,1,201.105935248841,2.0039546,0.0215872
3d,环廊,2,2.00319066,BIT*,26,20264929,1,187.882059323493,2.004127,0.0363323
3d,环廊,2,2.00319066,RRT#,26,20264929,1,184.087584429392,2.0040657,0.0189238
3d,环廊,2,2.00319066,APF-only,26,20264929,1,235.942780406757,0.0026146,0.0024983
3d,环廊,2,2.00319066,AB-IRRT*,26,20264929,1,174.175946787122,2.004226,0.003345
3d,环廊,2,2.00319066,RRT*,27,20264930,1,187.283601628492,2.0043554,0.0082431
3d,环廊,2,2.00319066,Informed-RRT*,27,20264930,1,175.190800106836,2.0036851,0.0104369
3d,环廊,2,2.00319066,PRM*,27,20264930,1,186.636779563295,2.0534945,0.0046113
3d,环廊,2,2.00319066,FMT*,27,20264930,1,192.457518554373,2.0041469,0.0119849
3d,环廊,2,2.00319066,BIT*,27,20264930,1,193.924053861628,2.0048509,0.0206516
3d,环廊,2,2.00319066,RRT#,27,20264930,1,183.100793424474,2.0044522,0.0077231
3d,环廊,2,2.00319066,APF-only,27,20264930,1,235.942780406757,0.0032689,0.0031275
3d,环廊,2,2.00319066,AB-IRRT*,27,20264930,1,173.94177519183,2.0038446,0.0065223
3d,环廊,2,2.00319066,RRT*,28,20264931,1,186.436148101482,2.0037491,0.0143892
3d,环廊,2,2.00319066,Informed-RRT*,28,20264931,1,176.732193276536,2.003943,0.0137258
3d,环廊,2,2.00319066,PRM*,28,20264931,1,186.057546677435,2.0478384,0.0020245
3d,环廊,2,2.00319066,FMT*,28,20264931,1,187.259434278643,2.0055683,0.0085241
3d,环廊,2,2.00319066,BIT*,28,20264931,1,186.458123225871,2.0049888,0.0211337
3d,环廊,2,2.00319066,RRT#,28,20264931,1,182.940459084313,2.0040742,0.0144919
3d,环廊,2,2.00319066,APF-only,28,20264931,1,235.942780406757,0.0031934,0.0029603
3d,环廊,2,2.00319066,AB-IRRT*,28,20264931,1,173.989815209783,2.0037617,0.0039079
3d,环廊,2,2.00319066,RRT*,29,20264932,1,188.740126453181,2.0036114,0.0090898
3d,环廊,2,2.00319066,Informed-RRT*,29,20264932,1,174.44612599267,2.0038851,0.0104629
3d,环廊,2,2.00319066,PRM*,29,20264932,1,185.050756620439,2.0513904,0.0003704
3d,环廊,2,2.00319066,FMT*,29,20264932,1,192.918992525239,2.0041474,0.0200693
3d,环廊,2,2.00319066,BIT*,29,20264932,1,189.285289679528,2.0044787,0.038102
3d,环廊,2,2.00319066,RRT#,29,20264932,1,185.744990301488,2.0040263,0.0082417
3d,环廊,2,2.00319066,APF-only,29,20264932,1,235.942780406757,0.0033677,0.0032114
3d,环廊,2,2.00319066,AB-IRRT*,29,20264932,1,173.915462371808,2.0041765,0.0047805
3d,环廊,2,2.00319066,RRT*,30,20264933,1,185.375837171029,2.003559,0.0143246
3d,环廊,2,2.00319066,Informed-RRT*,30,20264933,1,174.700552329242,2.0039068,0.0214707
3d,环廊,2,2.00319066,PRM*,30,20264933,1,182.05783113684,2.0542291,0.0005556
3d,环廊,2,2.00319066,FMT*,30,20264933,1,190.580034197774,2.0062741,0.0123993
3d,环廊,2,2.00319066,BIT*,30,20264933,1,195.064982905929,2.0041084,0.0250729
3d,环廊,2,2.00319066,RRT#,30,20264933,1,183.853650460574,2.0043997,0.0184077
3d,环廊,2,2.00319066,APF-only,30,20264933,1,235.942780406757,0.0037236,0.0035658
3d,环廊,2,2.00319066,AB-IRRT*,30,20264933,1,174.150011164199,2.003921,0.0047856
3d,悬挑,1,0.784944336,RRT*,1,20265904,1,264.950931156997,0.7854078,0.0071291
3d,悬挑,1,0.784944336,Informed-RRT*,1,20265904,1,256.553896219551,0.7855241,0.0076417
3d,悬挑,1,0.784944336,PRM*,1,20265904,1,265.376855066272,0.8101983,0.00067
3d,悬挑,1,0.784944336,FMT*,1,20265904,1,262.53030009521,0.7857683,0.006961
3d,悬挑,1,0.784944336,BIT*,1,20265904,1,255.30877069967,0.7856939,0.0150254
3d,悬挑,1,0.784944336,RRT#,1,20265904,1,266.859256724483,0.7857655,0.0092583
3d,悬挑,1,0.784944336,APF-only,1,20265904,1,323.969580313845,0.002786,0.0026685
3d,悬挑,1,0.784944336,AB-IRRT*,1,20265904,1,249.596619658949,0.7863659,0.0040192
3d,悬挑,1,0.784944336,RRT*,2,20265905,1,264.407548017251,0.7853132,0.0081642
3d,悬挑,1,0.784944336,Informed-RRT*,2,20265905,1,256.45647738405,0.7854117,0.0070001
3d,悬挑,1,0.784944336,PRM*,2,20265905,1,257.954418257107,0.8063843,0.0050001
3d,悬挑,1,0.784944336,FMT*,2,20265905,1,255.804722659504,0.7858286,0.0249283
3d,悬挑,1,0.784944336,BIT*,2,20265905,1,254.518088959027,0.7866029,0.0245213
3d,悬挑,1,0.784944336,RRT#,2,20265905,1,261.792779979323,0.7859671,0.0058743
3d,悬挑,1,0.784944336,APF-only,2,20265905,1,323.969580313845,0.0044792,0.0043043
3d,悬挑,1,0.784944336,AB-IRRT*,2,20265905,1,249.912344035873,0.7859555,0.0051442
3d,悬挑,1,0.784944336,RRT*,3,20265906,1,264.650936283725,0.7853557,0.0065063
3d,悬挑,1,0.784944336,Informed-RRT*,3,20265906,1,254.718640698907,0.7852936,0.0104528
3d,悬挑,1,0.784944336,PRM*,3,20265906,1,258.501497832936,0.8130192,0.0004927
3d,悬挑,1,0.784944336,FMT*,3,20265906,1,256.298374165711,0.7860984,0.0134163
3d,悬挑,1,0.784944336,BIT*,3,20265906,1,251.665978471128,0.7879094,0.0201162
3d,悬挑,1,0.784944336,RRT#,3,20265906,1,262.31393025508,0.7855774,0.0069046
3d,悬挑,1,0.784944336,APF-only,3,20265906,1,323.969580313845,0.0033458,0.0032089
3d,悬挑,1,0.784944336,AB-IRRT*,3,20265906,1,249.808671418903,0.7859799,0.0049578
3d,悬挑,1,0.784944336,RRT*,4,20265907,1,262.656399445085,0.7852452,0.0080106
3d,悬挑,1,0.784944336,Informed-RRT*,4,20265907,1,256.932239020194,0.785343,0.0073464
3d,悬挑,1,0.784944336,PRM*,4,20265907,1,261.669829168177,0.8081198,0.0004428
3d,悬挑,1,0.784944336,FMT*,4,20265907,1,255.032722775954,0.7861838,0.0114216
3d,悬挑,1,0.784944336,BIT*,4,20265907,1,255.545492201609,0.7864134,0.0176696
3d,悬挑,1,0.784944336,RRT#,4,20265907,1,260.942477260146,0.7856629,0.0079341
3d,悬挑,1,0.784944336,APF-only,4,20265907,1,323.969580313845,0.0026773,0.0025672
3d,悬挑,1,0.784944336,AB-IRRT*,4,20265907,1,249.67782622664,0.7871434,0.0027837
3d,悬挑,1,0.784944336,RRT*,5,20265908,1,261.531394324005,0.7853099,0.007087
3d,悬挑,1,0.784944336,Informed-RRT*,5,20265908,1,255.931626827142,0.7852573,0.0072495
3d,悬挑,1,0.784944336,PRM*,5,20265908,1,261.730245789569,0.8091524,0.0005839
3d,悬挑,1,0.784944336,FMT*,5,20265908,1,257.879331580118,0.7858204,0.0120933
3d,悬挑,1,0.784944336,BIT*,5,20265908,1,266.113480978958,0.7865888,0.0546991
3d,悬挑,1,0.784944336,RRT#,5,20265908,1,258.967428521096,0.7856163,0.007872
3d,悬挑,1,0.784944336,APF-only,5,20265908,1,323.969580313845,0.0029949,0.0028749
3d,悬挑,1,0.784944336,AB-IRRT*,5,20265908,1,249.850404408045,0.7856331,0.0038033
3d,悬挑,1,0.784944336,RRT*,6,20265909,1,263.551447737871,0.7852968,0.008491
3d,悬挑,1,0.784944336,Informed-RRT*,6,20265909,1,255.906426269619,0.7853394,0.0094917
3d,悬挑,1,0.784944336,PRM*,6,20265909,1,265.757090402425,0.808665,0.0006663
3d,悬挑,1,0.784944336,FMT*,6,20265909,1,259.965947427056,0.7865596,0.0277904
3d,悬挑,1,0.784944336,BIT*,6,20265909,1,253.448558690812,0.7857656,0.0357727
3d,悬挑,1,0.784944336,RRT#,6,20265909,1,261.11826021067,0.7856677,0.0108376
3d,悬挑,1,0.784944336,APF-only,6,20265909,1,323.969580313845,0.0027461,0.0026403
3d,悬挑,1,0.784944336,AB-IRRT*,6,20265909,1,249.64016938443,0.785811,0.0035596
3d,悬挑,1,0.784944336,RRT*,7,20265910,1,259.93476109917,0.7852737,0.0082831
3d,悬挑,1,0.784944336,Informed-RRT*,7,20265910,1,255.240391138054,0.7853574,0.0073106
3d,悬挑,1,0.784944336,PRM*,7,20265910,1,262.86105462763,0.8131315,0.00026
3d,悬挑,1,0.784944336,FMT*,7,20265910,1,258.703467736871,0.7864535,0.0201282
3d,悬挑,1,0.784944336,BIT*,7,20265910,1,252.09428948722,0.7876368,0.0244926
3d,悬挑,1,0.784944336,RRT#,7,20265910,1,262.367171499749,0.7858667,0.0068107
3d,悬挑,1,0.784944336,APF-only,7,20265910,1,323.969580313845,0.0028399,0.0027211
3d,悬挑,1,0.784944336,AB-IRRT*,7,20265910,1,250.082707719306,0.7855249,0.003007
3d,悬挑,1,0.784944336,RRT*,8,20265911,1,264.752199305247,0.7852984,0.0061369
3d,悬挑,1,0.784944336,Informed-RRT*,8,20265911,1,256.583936574854,0.7852992,0.0093275
3d,悬挑,1,0.784944336,PRM*,8,20265911,1,259.148639087859,0.8027185,0.0004969
3d,悬挑,1,0.784944336,FMT*,8,20265911,1,254.851551253195,0.7859903,0.0169984
3d,悬挑,1,0.784944336,BIT*,8,20265911,1,255.152237797953,0.7862826,0.0280634
3d,悬挑,1,0.784944336,RRT#,8,20265911,1,260.786620570229,0.7856979,0.0093807
3d,悬挑,1,0.784944336,APF-only,8,20265911,1,323.969580313845,0.0032989,0.0031539
3d,悬挑,1,0.784944336,AB-IRRT*,8,20265911,1,250.045659282163,0.7856533,0.0042726
3d,悬挑,1,0.784944336,RRT*,9,20265912,1,261.488148061749,0.7852809,0.009574
3d,悬挑,1,0.784944336,Informed-RRT*,9,20265912,1,255.009338431682,0.7855369,0.0110828
3d,悬挑,1,0.784944336,PRM*,9,20265912,1,260.688037406296,0.8099616,0.0001407
3d,悬挑,1,0.784944336,FMT*,9,20265912,1,263.256841856522,0.7857268,0.0137074
3d,悬挑,1,0.784944336,BIT*,9,20265912,1,254.52422920668,0.7868905,0.0158535
3d,悬挑,1,0.784944336,RRT#,9,20265912,1,259.216809595853,0.7857928,0.0090452
3d,悬挑,1,0.784944336,APF-only,9,20265912,1,323.969580313845,0.0038113,0.0036639
3d,悬挑,1,0.784944336,AB-IRRT*,9,20265912,1,249.842679319916,0.7854254,0.0039378
3d,悬挑,1,0.784944336,RRT*,10,20265913,1,257.395927302678,0.7852855,0.0066273
3d,悬挑,1,0.784944336,Informed-RRT*,10,20265913,1,255.575961382233,0.7853872,0.0058026
3d,悬挑,1,0.784944336,PRM*,10,20265913,1,258.78930158686,0.8084281,0.0002393
3d,悬挑,1,0.784944336,FMT*,10,20265913,1,261.567203304741,0.7859395,0.0093017
3d,悬挑,1,0.784944336,BIT*,10,20265913,1,254.711508249654,0.7869543,0.0195443
3d,悬挑,1,0.784944336,RRT#,10,20265913,1,260.521662255184,0.785644,0.0102805
3d,悬挑,1,0.784944336,APF-only,10,20265913,1,323.969580313845,0.0033278,0.0030655
3d,悬挑,1,0.784944336,AB-IRRT*,10,20265913,1,250.678299886115,0.7855521,0.0035543
3d,悬挑,1,0.784944336,RRT*,11,20265914,1,256.708930954393,0.785411,0.0056919
3d,悬挑,1,0.784944336,Informed-RRT*,11,20265914,1,254.602031458163,0.7853901,0.0078636
3d,悬挑,1,0.784944336,PRM*,11,20265914,1,261.536161224336,0.8081968,0.0001126
3d,悬挑,1,0.784944336,FMT*,11,20265914,1,253.061223387724,0.7872497,0.007263
3d,悬挑,1,0.784944336,BIT*,11,20265914,1,251.890480249402,0.7857639,0.0557423
3d,悬挑,1,0.784944336,RRT#,11,20265914,1,256.490898369533,0.7858234,0.0055755
3d,悬挑,1,0.784944336,APF-only,11,20265914,1,323.969580313845,0.0041706,0.0040062
3d,悬挑,1,0.784944336,AB-IRRT*,11,20265914,1,249.773987534288,0.7858581,0.00484
3d,悬挑,1,0.784944336,RRT*,12,20265915,1,259.903689604501,0.7852451,0.0135213
3d,悬挑,1,0.784944336,Informed-RRT*,12,20265915,1,253.843159043901,0.7854108,0.0092596
3d,悬挑,1,0.784944336,PRM*,12,20265915,1,258.417828100064,0.8070756,0.000122
3d,悬挑,1,0.784944336,FMT*,12,20265915,1,252.462349106915,0.7857494,0.0200329
3d,悬挑,1,0.784944336,BIT*,12,20265915,1,261.262960195271,0.7866763,0.0313473
3d,悬挑,1,0.784944336,RRT#,12,20265915,1,259.903689604501,0.7856101,0.0110864
3d,悬挑,1,0.784944336,APF-only,12,20265915,1,323.969580313845,0.0027269,0.0026119
3d,悬挑,1,0.784944336,AB-IRRT*,12,20265915,1,249.649916619096,0.7855309,0.0035049
3d,悬挑,1,0.784944336,RRT*,13,20265916,1,262.888351341244,0.7853019,0.0090297
3d,悬挑,1,0.784944336,Informed-RRT*,13,20265916,1,256.752852864511,0.7853132,0.0114298
3d,悬挑,1,0.784944336,PRM*,13,20265916,1,258.798474594385,0.8101573,0.0002541
3d,悬挑,1,0.784944336,FMT*,13,20265916,1,256.849047803747,0.7857064,0.0093248
3d,悬挑,1,0.784944336,BIT*,13,20265916,1,254.054684513477,0.7873752,0.0271171
3d,悬挑,1,0.784944336,RRT#,13,20265916,1,263.357456911051,0.7857637,0.0082897
3d,悬挑,1,0.784944336,APF-only,13,20265916,1,323.969580313845,0.0029838,0.0028633
3d,悬挑,1,0.784944336,AB-IRRT*,13,20265916,1,250.464961796349,0.7860583,0.0041321
3d,悬挑,1,0.784944336,RRT*,14,20265917,1,262.091951018157,0.785321,0.0071004
3d,悬挑,1,0.784944336,Informed-RRT*,14,20265917,1,257.566791567967,0.7853008,0.0072996
3d,悬挑,1,0.784944336,PRM*,14,20265917,1,269.205971496575,0.807458,0.000219
3d,悬挑,1,0.784944336,FMT*,14,20265917,1,262.50059422407,0.7858326,0.0091337
3d,悬挑,1,0.784944336,BIT*,14,20265917,1,253.782407653065,0.786051,0.0187647
3d,悬挑,1,0.784944336,RRT#,14,20265917,1,258.817651788837,0.7855829,0.0090481
3d,悬挑,1,0.784944336,APF-only,14,20265917,1,323.969580313845,0.0028264,0.0027113
3d,悬挑,1,0.784944336,AB-IRRT*,14,20265917,1,249.731658767495,0.7858521,0.0034706
3d,悬挑,1,0.784944336,RRT*,15,20265918,1,268.491308034516,0.7854649,0.0077136
3d,悬挑,1,0.784944336,Informed-RRT*,15,20265918,1,261.591140901237,0.7852627,0.0086917
3d,悬挑,1,0.784944336,PRM*,15,20265918,1,262.020378114764,0.809195,0.000519
3d,悬挑,1,0.784944336,FMT*,15,20265918,1,255.963010689766,0.785856,0.0152321
3d,悬挑,1,0.784944336,BIT*,15,20265918,1,256.064268233791,0.786441,0.0217033
3d,悬挑,1,0.784944336,RRT#,15,20265918,1,267.171901288041,0.7857641,0.0082486
3d,悬挑,1,0.784944336,APF-only,15,20265918,1,323.969580313845,0.0028269,0.0026932
3d,悬挑,1,0.784944336,AB-IRRT*,15,20265918,1,249.891587779854,0.7855949,0.0033011
3d,悬挑,1,0.784944336,RRT*,16,20265919,1,268.207933641233,0.7853041,0.0067982
3d,悬挑,1,0.784944336,Informed-RRT*,16,20265919,1,267.792618606958,0.7853702,0.0063212
3d,悬挑,1,0.784944336,PRM*,16,20265919,1,261.573981279597,0.8093473,0.0003167
3d,悬挑,1,0.784944336,FMT*,16,20265919,1,272.015614530448,0.7855881,0.0111009
3d,悬挑,1,0.784944336,BIT*,16,20265919,1,251.706431219345,0.7885181,0.0305585
3d,悬挑,1,0.784944336,RRT#,16,20265919,1,265.258669872674,0.7858392,0.0073603
3d,悬挑,1,0.784944336,APF-only,16,20265919,1,323.969580313845,0.0029558,0.0028078
3d,悬挑,1,0.784944336,AB-IRRT*,16,20265919,1,250.775784622495,0.785472,0.0033172
3d,悬挑,1,0.784944336,RRT*,17,20265920,1,265.806295684923,0.7852597,0.0082247
3d,悬挑,1,0.784944336,Informed-RRT*,17,20265920,1,261.389330217938,0.7852694,0.0090464
3d,悬挑,1,0.784944336,PRM*,17,20265920,1,261.557478073755,0.8084381,0.000876
3d,悬挑,1,0.784944336,FMT*,17,20265920,1,257.708325852797,0.7862485,0.0057259
3d,悬挑,1,0.784944336,BIT*,17,20265920,1,254.751590232077,0.7884808,0.0175105
3d,悬挑,1,0.784944336,RRT#,17,20265920,1,263.256342505632,0.7856443,0.007868
3d,悬挑,1,0.784944336,APF-only,17,20265920,1,323.969580313845,0.00378,0.0036223
3d,悬挑,1,0.784944336,AB-IRRT*,17,20265920,1,249.588533834075,0.785464,0.0044815
3d,悬挑,1,0.784944336,RRT*,18,20265921,1,261.040293316222,0.7852474,0.0077846
3d,悬挑,1,0.784944336,Informed-RRT*,18,20265921,1,254.90035302978,0.7854772,0.0053316
3d,悬挑,1,0.784944336,PRM*,18,20265921,1,257.970615118286,0.8137445,0.0003764
3d,悬挑,1,0.784944336,FMT*,18,20265921,1,258.07180499924,0.7858702,0.007486
3d,悬挑,1,0.784944336,BIT*,18,20265921,1,253.463559050279,0.7928605,0.0013899
3d,悬挑,1,0.784944336,RRT#,18,20265921,1,258.336687542379,0.785808,0.0061417
3d,悬挑,1,0.784944336,APF-only,18,20265921,1,323.969580313845,0.0037434,0.0035782
3d,悬挑,1,0.784944336,AB-IRRT*,18,20265921,1,249.665981409755,0.7855193,0.0041158
3d,悬挑,1,0.784944336,RRT*,19,20265922,1,264.337819311394,0.7853113,0.0066889
3d,悬挑,1,0.784944336,Informed-RRT*,19,20265922,1,260.914666985923,0.7852874,0.005293
3d,悬挑,1,0.784944336,PRM*,19,20265922,1,259.492329339387,0.8047589,0.0002571
3d,悬挑,1,0.784944336,FMT*,19,20265922,1,260.133425797771,0.785848,0.0093232
3d,悬挑,1,0.784944336,BIT*,19,20265922,1,252.998264455625,0.7911075,0.0212078
3d,悬挑,1,0.784944336,RRT#,19,20265922,1,268.437356264266,0.7856483,0.0067532
3d,悬挑,1,0.784944336,APF-only,19,20265922,1,323.969580313845,0.002682,0.002571
3d,悬挑,1,0.784944336,AB-IRRT*,19,20265922,1,249.507555431276,0.7858756,0.003945
3d,悬挑,1,0.784944336,RRT*,20,20265923,1,263.821875381983,0.7854655,0.0051335
3d,悬挑,1,0.784944336,Informed-RRT*,20,20265923,1,260.645261364581,0.7852396,0.006438
3d,悬挑,1,0.784944336,PRM*,20,20265923,1,260.080458749571,0.8089744,0.0010168
3d,悬挑,1,0.784944336,FMT*,20,20265923,1,258.51556383601,0.7857817,0.0086903
3d,悬挑,1,0.784944336,BIT*,20,20265923,1,252.006322382876,0.7884641,0.0195305
3d,悬挑,1,0.784944336,RRT#,20,20265923,1,262.758993635004,0.7855602,0.0062863
3d,悬挑,1,0.784944336,APF-only,20,20265923,1,323.969580313845,0.0028741,0.0027592
3d,悬挑,1,0.784944336,AB-IRRT*,20,20265923,1,249.657651045603,0.7853937,0.0031638
3d,悬挑,1,0.784944336,RRT*,21,20265924,1,259.740319443293,0.7852645,0.0059416
3d,悬挑,1,0.784944336,Informed-RRT*,21,20265924,1,255.769351874572,0.7853144,0.0076572
3d,悬挑,1,0.784944336,PRM*,21,20265924,1,263.883481745335,0.807611,0.0003077
3d,悬挑,1,0.784944336,FMT*,21,20265924,1,269.235735785804,0.7857034,0.0342158
3d,悬挑,1,0.784944336,BIT*,21,20265924,1,254.121562355174,0.7876576,0.1624221
3d,悬挑,1,0.784944336,RRT#,21,20265924,1,260.453370264128,0.7856605,0.0080551
3d,悬挑,1,0.784944336,APF-only,21,20265924,1,323.969580313845,0.0025236,0.0024064
3d,悬挑,1,0.784944336,AB-IRRT*,21,20265924,1,249.375040538517,0.7854602,0.0041219
3d,悬挑,1,0.784944336,RRT*,22,20265925,1,267.067482972541,0.7852931,0.0094299
3d,悬挑,1,0.784944336,Informed-RRT*,22,20265925,1,258.041663718846,0.7853409,0.0083596
3d,悬挑,1,0.784944336,PRM*,22,20265925,1,259.220503253867,0.8121317,0.0013596
3d,悬挑,1,0.784944336,FMT*,22,20265925,1,257.800441148699,0.7859577,0.0165596
3d,悬挑,1,0.784944336,BIT*,22,20265925,1,257.028489201212,0.7862998,0.0408884
3d,悬挑,1,0.784944336,RRT#,22,20265925,1,266.637696516574,0.7857838,0.0113172
3d,悬挑,1,0.784944336,APF-only,22,20265925,1,323.969580313845,0.0030091,0.0028882
3d,悬挑,1,0.784944336,AB-IRRT*,22,20265925,1,249.597230924292,0.7853628,0.0032142
3d,悬挑,1,0.784944336,RRT*,23,20265926,1,260.597427605042,0.7853117,0.0074138
3d,悬挑,1,0.784944336,Informed-RRT*,23,20265926,1,252.87036277091,0.7853074,0.0076307
3d,悬挑,1,0.784944336,PRM*,23,20265926,1,266.38259091552,0.8096357,0.0004675
3d,悬挑,1,0.784944336,FMT*,23,20265926,1,257.294377390342,0.7859487,0.0076383
3d,悬挑,1,0.784944336,BIT*,23,20265926,1,256.489554437249,0.7856855,0.0234751
3d,悬挑,1,0.784944336,RRT#,23,20265926,1,257.406765432178,0.7855589,0.0097502
3d,悬挑,1,0.784944336,APF-only,23,20265926,1,323.969580313845,0.0025509,0.0024271
3d,悬挑,1,0.784944336,AB-IRRT*,23,20265926,1,249.891332034172,0.7855058,0.0037901
3d,悬挑,1,0.784944336,RRT*,24,20265927,1,257.69419340806,0.7852983,0.0067752
3d,悬挑,1,0.784944336,Informed-RRT*,24,20265927,1,254.416889264972,0.7852741,0.0063477
3d,悬挑,1,0.784944336,PRM*,24,20265927,1,259.721613961625,0.8037244,0.0001749
3d,悬挑,1,0.784944336,FMT*,24,20265927,1,256.28939924622,0.7857137,0.0091632
3d,悬挑,1,0.784944336,BIT*,24,20265927,1,256.736962954553,0.78667,0.0442304
3d,悬挑,1,0.784944336,RRT#,24,20265927,1,257.69419340806,0.7855626,0.0050633
3d,悬挑,1,0.784944336,APF-only,24,20265927,1,323.969580313845,0.0030755,0.0029608
3d,悬挑,1,0.784944336,AB-IRRT*,24,20265927,1,249.588485346258,0.7865824,0.0029688
3d,悬挑,1,0.784944336,RRT*,25,20265928,1,262.776452317395,0.7852573,0.0072464
3d,悬挑,1,0.784944336,Informed-RRT*,25,20265928,1,258.067212350915,0.7855447,0.0067796
3d,悬挑,1,0.784944336,PRM*,25,20265928,1,266.396308617206,0.8130979,0.001061
3d,悬挑,1,0.784944336,FMT*,25,20265928,1,255.881718439193,0.7859234,0.0095066
3d,悬挑,1,0.784944336,BIT*,25,20265928,1,255.415057241569,0.7876222,0.0314913
3d,悬挑,1,0.784944336,RRT#,25,20265928,1,262.073991318261,0.7858206,0.010021
3d,悬挑,1,0.784944336,APF-only,25,20265928,1,323.969580313845,0.003659,0.0035083
3d,悬挑,1,0.784944336,AB-IRRT*,25,20265928,1,249.79488573521,0.7855468,0.004752
3d,悬挑,1,0.784944336,RRT*,26,20265929,1,279.048133053263,0.7853097,0.0089869
3d,悬挑,1,0.784944336,Informed-RRT*,26,20265929,1,263.883906419954,0.7854823,0.0064325
3d,悬挑,1,0.784944336,PRM*,26,20265929,1,264.134851910058,0.8092918,0.0001994
3d,悬挑,1,0.784944336,FMT*,26,20265929,1,261.15842775961,0.7861419,0.0096883
3d,悬挑,1,0.784944336,BIT*,26,20265929,1,253.482279283637,0.7862839,0.0279864
3d,悬挑,1,0.784944336,RRT#,26,20265929,1,265.368709684848,0.7857099,0.0074749
3d,悬挑,1,0.784944336,APF-only,26,20265929,1,323.969580313845,0.0026328,0.0025216
3d,悬挑,1,0.784944336,AB-IRRT*,26,20265929,1,249.809190151843,0.7857371,0.0030646
3d,悬挑,1,0.784944336,RRT*,27,20265930,1,265.663393574038,0.7854506,0.0080491
3d,悬挑,1,0.784944336,Informed-RRT*,27,20265930,1,258.128993112256,0.785256,0.0073539
3d,悬挑,1,0.784944336,PRM*,27,20265930,1,258.447005503483,0.8090016,0.0005034
3d,悬挑,1,0.784944336,FMT*,27,20265930,1,254.050722149989,0.7862888,0.0146068
3d,悬挑,1,0.784944336,BIT*,27,20265930,1,252.262558576784,0.7870041,0.0061821
3d,悬挑,1,0.784944336,RRT#,27,20265930,1,268.572266470998,0.7856173,0.0089331
3d,悬挑,1,0.784944336,APF-only,27,20265930,1,323.969580313845,0.002658,0.0025528
